period,reporter_code,reporter_iso3,partner_code,partner_iso3,partner2_code,cmd_code,cmd_desc,flow_code,flow_desc,primary_value,net_weight,quantity,quantity_unit,mot_code,customs_code,classification_code,source_file,retrieved_at
202212,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,1320646.92,1685485.14,1685485.14,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,11623544.72,756850.62,756850.62,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,51691434.36,1648326.39,1648326.39,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,27092539.45,2641631.35,2641631.35,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,29297136.45,2987356.05,2987356.05,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,17351121.01,2897183.73,2897183.73,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,9831929.33,1646608.19,1646608.19,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,38567129799.78,1016710.28,1016710.28,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,131739751196.16,2732682.98,2732682.98,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,269120790.08,1790384.56,1790384.56,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202212,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,108988332.62,503676.77,503676.77,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,825372.2,679110.72,679110.72,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,378490.98,269728.45,269728.45,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,2947712.85,879067.58,879067.58,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,8294796.18,2440732.19,2440732.19,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,3529761.26,3970233.02,3970233.02,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,115734.31,150677.62,150677.62,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,64128488.96,1716869.26,1716869.26,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,58157503.12,2672691.29,2672691.29,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,19407717.85,1537921.69,1537921.69,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,25511971.06,1962377.23,1962377.23,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,19444143.49,3241250.84,3241250.84,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,10859082.52,1760077.87,1760077.87,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,54081094001.33,1212490.8,1212490.8,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,141878746038.54,3486396.95,3486396.95,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,541707242.89,3449582.88,3449582.88,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202301,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,330121691.57,1976285.77,1976285.77,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,3486801.48,3062771.42,3062771.42,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,6071010.37,4480453.46,4480453.46,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,7531873.07,2051330.62,2051330.62,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,8301038.74,2144821.05,2144821.05,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,2012191.16,2314676.43,2314676.43,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,2388317.13,2847662.29,2847662.29,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,55578531.34,1314590.58,1314590.58,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,13134175.84,377981.58,377981.58,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,9465148.69,772070.48,772070.48,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,1054994.96,97867.02,97867.02,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,2424894.66,422118.56,422118.56,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,951380.15,159844.68,159844.68,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,153773126219.42,3279441.51,3279441.51,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,72011088869.29,1521648.08,1521648.08,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,298827708.42,1672801.56,1672801.56,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202302,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,821098600.62,4793319.73,4793319.73,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,3532938.15,2499463.24,2499463.24,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,1410037.91,1105587.2,1105587.2,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,6562015.67,1984783.55,1984783.55,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,9311412.86,2298123.23,2298123.23,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,551961.75,630444.66,630444.66,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,1810201.59,2247107.6,2247107.6,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,61933168.08,2209033.24,2209033.24,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,50185510.74,1756468.12,1756468.12,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,9910839.22,853085.45,853085.45,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,24137216.74,2220248.39,2220248.39,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,18239446.87,3159757.77,3159757.77,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,13611738.18,3013441.43,3013441.43,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,13731645947.55,323245.19,323245.19,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,124357168154.12,2516910.09,2516910.09,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,209313143.53,1103150.77,1103150.77,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202303,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,496430961.85,1922876.6,1922876.6,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,343983.17,283963.89,283963.89,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,2167331.25,1538461.26,1538461.26,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,5859964.34,1641926.9,1641926.9,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,5652702.02,1685085.84,1685085.84,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,1816517.87,2022682.15,2022682.15,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,1900029.85,2228015.48,2228015.48,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,63680081.09,1808352.0,1808352.0,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,61716930.89,1489215.69,1489215.69,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,12924981.93,1099375.91,1099375.91,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,5353818.11,595466.04,595466.04,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,12691097.69,2692101.99,2692101.99,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,2981969.31,538823.91,538823.91,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,45649580995.29,1208507.49,1208507.49,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,28023993281.94,639552.58,639552.58,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,460103680.11,1768946.48,1768946.48,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202304,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,760174779.68,2977189.04,2977189.04,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,2543562.76,2155265.78,2155265.78,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,1320244.39,1011852.74,1011852.74,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,9378451.73,2298444.49,2298444.49,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,12094447.92,3500318.11,3500318.11,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,2409233.92,2907738.52,2907738.52,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,3232997.87,3583807.48,3583807.48,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,77968110.7,1998942.71,1998942.71,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,33493651.93,751834.79,751834.79,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,11610279.65,962555.61,962555.61,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,10156455.67,1026761.77,1026761.77,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,8993319.93,1823524.24,1823524.24,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,1245131.21,258384.68,258384.68,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,75537960321.89,2096138.43,2096138.43,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,38065445670.5,982658.7,982658.7,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,164743543.49,996701.94,996701.94,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202305,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,107826280.13,412618.96,412618.96,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,91161.5,80625.13,80625.13,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,2168629.91,1860322.33,1860322.33,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",2,Export,5540199.45,1549378.05,1549378.05,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,520512,"Single cotton yarn, of uncombed fibres, measuring < 714.29 dtex but >= 232.56 dtex",1,Import,7903928.91,2234826.12,2234826.12,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",2,Export,981015.27,1105109.28,1105109.28,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,271019,"Medium oils and preparations, of petroleum or bituminous minerals",1,Import,1478136.38,1593028.63,1593028.63,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,2,Export,6109943.26,172487.24,172487.24,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,851712,Telephones for cellular networks or for other wireless networks,1,Import,21099360.58,744141.67,744141.67,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,2,Export,18622699.06,1471521.68,1471521.68,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses,1,Import,5698707.72,588930.5,588930.5,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),2,Export,12811914.16,2116343.09,2116343.09,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,090411,Pepper of the genus Piper; neither crushed nor ground (Black Pepper),1,Import,17518066.49,3078746.71,3078746.71,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",2,Export,72252077907.13,1832053.7,1832053.7,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,711319,"Articles of jewellery and parts thereof, of precious metal other than silver",1,Import,133631682014.84,3064845.05,3064845.05,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",2,Export,415393506.97,2218598.05,2218598.05,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202306,356,IND,784,ARE,0,847130,"Portable automatic data processing machines, weighing not more than 10 kg (Laptops)",1,Import,112487021.47,740102.72,740102.72,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202307,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",2,Export,1164942.25,891958.34,891958.34,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
202307,356,IND,784,ARE,0,100630,"Semi-milled or wholly milled rice, whether or not polished or glazed (Basmati)",1,Import,2458932.99,2054141.62,2054141.62,kg,1,C00,HS2022,comtrade_monthly_IND_ARE_2022_2025.json,2026-08-20T01:01:21.373332+00:00
