importer_iso3,importer_iso2,exporter_iso3,exporter_iso2,exporter_numeric,exporter_country_name,currency_code,currency_name,hs6,product_description,year,import_value_usd,import_net_weight_kg,quantity,cif_unit_value_usd_per_kg,supplier_market_share_pct,transaction_count,supplier_gdp,supplier_gdp_per_capita,supplier_gdp_growth,supplier_inflation,supplier_population,supplier_trade_pct_gdp,india_import_tariff_rate,mfn_tariff_rate,tariff_type,rta_exists,rta_name,rta_status,rta_entry_into_force,rta_type,rta_coverage,supplier_locode_count,supplier_port_count,supplier_airport_count,supplier_inland_terminal_count,gleif_supplier_count,gleif_active_supplier_count,sanctions_entity_count,ofac_entity_count,sanctions_present
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2002,4745378.24,1766974.0,1766974.0,2.6856,4.16,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2003,768175.6,364069.92,364069.92,2.11,0.65,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2004,2967378.78,1238095.79,1238095.79,2.3967,2.44,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2005,1622986.61,616731.8,616731.8,2.6316,1.24,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2006,4320119.16,2264193.55,2264193.55,1.908,2.93,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2007,5541198.45,2411684.71,2411684.71,2.2976,3.49,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2008,1501983.38,627422.58,627422.58,2.3939,0.95,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2009,4649801.11,2116429.87,2116429.87,2.197,3.1,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2010,3641265.29,1959508.35,1959508.35,1.8583,1.85,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2011,5097395.73,2453292.84,2453292.84,2.0778,2.66,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2012,164228.65,80018.38,80018.38,2.0524,0.09,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2013,6490261.96,3162414.45,3162414.45,2.0523,2.79,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2014,4569372.71,2233889.24,2233889.24,2.0455,2.09,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2015,2505556.86,1255971.83,1255971.83,1.9949,1.16,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2016,6100897.53,3101712.53,3101712.53,1.9669,2.36,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2017,7489564.11,2973203.47,2973203.47,2.519,2.77,1,269201332683.37,7359.63,3.3,4.0,36131908.0,62.65,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2018,5769995.96,2320424.36,2320424.36,2.4866,1.91,1,278623379327.29,7528.9,3.8,4.0,36529359.0,63.1,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2019,6639955.72,3216434.52,3216434.52,2.0644,2.48,1,288375197603.75,7702.06,3.3,4.0,36931182.0,63.55,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2020,8036198.82,4447040.29,4447040.29,1.8071,2.66,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2021,10810653.2,5656224.24,5656224.24,1.9113,2.44,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2022,13328867.42,5415890.65,5415890.65,2.4611,3.25,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2023,7706049.18,3433374.62,3433374.62,2.2445,2.03,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2024,11281277.38,4594158.52,4594158.52,2.4556,2.57,1,342499273082.18,8629.49,3.8,4.0,39007578.0,65.8,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,760110,"Aluminium, not alloyed, unwrought",2025,8558733.02,3816046.47,3816046.47,2.2428,2.12,1,354486747640.06,8827.97,3.3,4.0,39436661.0,66.25,7.5,7.5,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2000,288023873.28,1242435.99,1242435.99,231.8219,2.37,1,150000000000.0,5000.0,3.8,4.0,30000000.0,55.0,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2001,217113893.56,622858.58,622858.58,348.5765,1.32,1,155250000000.0,5115.0,3.3,4.0,30329999.0,55.45,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2002,177452202.46,885052.17,885052.17,200.4991,1.08,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2003,141941872.81,488029.49,488029.49,290.8469,0.81,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2004,25235774.33,112670.68,112670.68,223.9782,0.15,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2005,32034995.38,82551.37,82551.37,388.0613,0.16,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2006,205303713.66,562581.6,562581.6,364.9314,1.5,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2007,339775402.6,1221053.47,1221053.47,278.2641,1.5,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2008,138724505.05,441965.88,441965.88,313.8806,0.54,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2009,457141496.5,1984091.68,1984091.68,230.4034,2.49,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2010,513396532.59,1579698.88,1579698.88,324.9965,2.07,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2011,275763204.44,951696.84,951696.84,289.7595,1.14,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2012,520837286.61,1532127.36,1532127.36,339.9439,1.62,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2013,400864747.24,1264067.04,1264067.04,317.123,1.41,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2014,899731188.96,2927091.07,2927091.07,307.3807,2.67,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2015,1343040417.52,4496923.17,4496923.17,298.6576,3.62,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2016,185760121.68,661518.18,661518.18,280.8088,0.59,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2017,1089699000.59,4649754.86,4649754.86,234.3562,2.66,1,269201332683.37,7359.63,3.3,4.0,36131908.0,62.65,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2018,438161843.66,1467294.78,1467294.78,298.6188,1.13,1,278623379327.29,7528.9,3.8,4.0,36529359.0,63.1,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2019,976790953.24,3408362.5,3408362.5,286.5866,2.3,1,288375197603.75,7702.06,3.3,4.0,36931182.0,63.55,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2020,797029930.46,2051133.27,2051133.27,388.5803,1.85,1,298468329519.88,7879.21,-2.5,4.0,37337425.0,64.0,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2021,1000899438.86,2868949.72,2868949.72,348.8731,1.7,1,308914721053.07,8060.43,6.0,4.0,37748136.0,64.45,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2022,104923350.55,295509.2,295509.2,355.0595,0.16,1,319726736289.93,8245.82,6.0,7.5,38163366.0,64.9,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2023,384760706.27,1597060.23,1597060.23,240.9181,0.82,1,330917172060.08,8435.48,3.3,7.5,38583163.0,65.35,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2024,2401569547.76,6473987.48,6473987.48,370.9568,4.77,1,342499273082.18,8629.49,3.8,4.0,39007578.0,65.8,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,841199,Parts of turbo-jets or turbo-propellers (Aerospace & Gas Turbine Components),2025,401762629.81,1595983.43,1595983.43,251.7336,0.69,1,354486747640.06,8827.97,3.3,4.0,39436661.0,66.25,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2000,911284365.84,5623233.78,5623233.78,162.057,2.65,1,150000000000.0,5000.0,3.8,4.0,30000000.0,55.0,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2001,331713827.47,2114626.35,2114626.35,156.8664,0.85,1,155250000000.0,5115.0,3.3,4.0,30329999.0,55.45,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2002,1829483306.68,7307427.82,7307427.82,250.3594,4.83,1,160683750000.0,5232.64,3.8,4.0,30663629.0,55.9,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2003,1182860218.64,6250685.56,6250685.56,189.2369,3.31,1,166307681250.0,5353.0,3.3,4.0,31000929.0,56.35,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2004,323375922.22,1968233.25,1968233.25,164.2976,0.7,1,172128450093.75,5476.11,3.8,4.0,31341940.0,56.8,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2005,1645388234.25,7315308.37,7315308.37,224.924,3.04,1,178152945847.03,5602.07,3.3,4.0,31686701.0,57.25,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2006,1184165868.56,5128417.58,5128417.58,230.9028,2.12,1,184388298951.68,5730.91,3.8,4.0,32035255.0,57.7,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2007,570236135.3,3762780.38,3762780.38,151.5465,1.04,1,190841889414.99,5862.72,3.3,4.0,32387643.0,58.15,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2008,537850250.06,3761873.26,3761873.26,142.974,1.36,1,197521355544.51,5997.57,0.0,5.5,32743907.0,58.6,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2009,1340465127.75,4718021.05,4718021.05,284.116,2.5,1,204434602988.57,6135.51,0.0,4.0,33104090.0,59.05,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2010,1873172696.49,7125837.46,7125837.46,262.8705,3.59,1,211589814093.17,6276.63,3.8,4.0,33468235.0,59.5,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2011,3153642506.41,10183257.2,10183257.2,309.689,4.55,1,218995457586.43,6420.99,3.3,4.0,33836385.0,59.95,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2012,218750854.0,950964.21,950964.21,230.0306,0.32,1,226660298601.95,6568.67,3.8,4.0,34208585.0,60.4,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2013,257006695.09,1591474.17,1591474.17,161.4897,0.26,1,234593409053.02,6719.75,3.3,4.0,34584880.0,60.85,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2014,505615136.9,3321089.64,3321089.64,152.2437,0.66,1,242804178369.88,6874.31,3.8,4.0,34965314.0,61.3,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2015,1299214784.39,8334654.86,8334654.86,155.8811,1.13,1,251302324612.82,7032.42,3.3,4.0,35349932.0,61.75,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
IND,IN,LKA,LK,144,Sri Lanka,LKR,Sri Lanka Rupee,847130,"Portable automatic data processing machines, not > 10 kg (Laptops & Tablets)",2016,1441602420.5,5393575.63,5393575.63,267.2814,1.22,1,260097905974.27,7194.16,3.8,4.0,35738781.0,62.2,0.0,0.0,MFN_APPLIED,1.0,India - Sri Lanka FTA,In Force,2000-12-15,FTA,Goods,151,21,19,118,0,0,0,0,0
