exporter_iso3,exporter_iso2,importer_iso3,importer_iso2,importer_numeric,importer_country_name,currency_code,currency_name,hs6,product_description,year,export_value_usd,export_net_weight_kg,quantity,fob_unit_value_usd_per_kg,destination_market_share_pct,transaction_count,destination_gdp,destination_gdp_per_capita,destination_gdp_growth,destination_inflation,destination_population,destination_trade_pct_gdp,destination_applied_tariff_rate,mfn_tariff_rate,tariff_preference_margin,tariff_type,rta_exists,rta_name,rta_status,rta_entry_into_force,rta_type,rta_coverage,destination_locode_count,destination_port_count,destination_airport_count,destination_inland_terminal_count,scomet_match_flag,scomet_category,scomet_item_reference,gleif_buyer_count,gleif_active_buyer_count,sanctions_entity_count,ofac_entity_count,sanctions_present
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2004,3275643.75,124313.58,124313.58,26.3498,0.18,1,5192314753045.77,38943.83,1.4,0.8,132471933.0,23.8,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2005,25623836.13,836678.64,836678.64,30.6257,1.13,1,5249430215329.27,38904.89,0.9,0.8,133929125.0,24.25,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2006,57114099.19,1412064.01,1412064.01,40.4472,2.21,1,5307173947697.89,38865.99,1.4,0.8,135402345.0,24.7,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2007,22886883.58,965669.36,965669.36,23.7005,1.06,1,5365552861122.57,38827.12,0.9,0.8,136891771.0,25.15,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2008,79774376.41,2196570.74,2196570.74,36.3177,3.62,1,5424573942594.92,38788.29,-2.4,2.3,138397580.0,25.6,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2009,92585446.85,1984537.02,1984537.02,46.6534,4.37,1,5484244255963.46,38749.5,-2.4,0.8,139919954.0,26.05,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2010,5107856.31,167770.89,167770.89,30.4454,0.16,1,5544570942779.06,38710.75,1.4,0.8,141459073.0,26.5,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2011,90727624.19,1655228.99,1655228.99,54.8127,2.47,1,5605561223149.63,38672.04,0.9,0.8,143015123.0,26.95,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2012,64865420.95,2025903.73,2025903.73,32.018,2.22,1,5667222396604.27,38633.37,1.4,0.8,144588289.0,27.4,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2013,92123984.42,1892924.56,1892924.56,48.6675,2.63,1,5729561842966.92,38594.74,0.9,0.8,146178760.0,27.85,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2014,24154222.07,857138.88,857138.88,28.1801,0.55,1,5792587023239.55,38556.14,1.4,0.8,147786727.0,28.3,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2015,130622134.01,2496987.27,2496987.27,52.3119,3.51,1,5856305480495.19,38517.59,0.9,0.8,149412381.0,28.75,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2016,118691655.36,2283655.15,2283655.15,51.9744,2.98,1,5920724840780.63,38479.07,1.4,0.8,151055917.0,29.2,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2017,86014552.62,2545304.62,2545304.62,33.7934,1.9,1,5985852814029.22,38440.59,0.9,0.8,152717532.0,29.65,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2018,44856964.07,1086939.18,1086939.18,41.2691,0.99,1,6051697194983.54,38402.15,1.4,0.8,154397425.0,30.1,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2019,179774988.13,3984124.68,3984124.68,45.1228,3.63,1,6118265864128.36,38363.75,0.9,0.8,156095797.0,30.55,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2020,7870071.68,250139.79,250139.79,31.4627,0.2,1,6185566788633.77,38325.38,-4.9,0.8,157812850.0,31.0,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2021,57875142.3,1813923.83,1813923.83,31.906,0.94,1,6253608023308.74,38287.06,3.6,0.8,159548792.0,31.45,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2022,226674643.0,6342677.67,6342677.67,35.738,2.91,1,6322397711565.14,38248.77,3.6,4.3,161303828.0,31.9,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2023,207874510.8,3939824.31,3939824.31,52.7624,3.08,1,6391944086392.35,38210.52,0.9,4.3,163078171.0,32.35,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2024,189010536.18,4156684.15,4156684.15,45.4715,2.76,1,6462255471342.67,38172.31,1.4,0.8,164872030.0,32.8,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,293339,Heterocyclic compounds with nitrogen hetero-atom(s) only (Active Pharmaceutical Ingredients),2025,45367099.01,854237.59,854237.59,53.1083,0.64,1,6533340281527.44,38134.14,0.9,0.8,166685623.0,33.25,7.5,7.5,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2000,84886486.17,5679908.46,5679908.46,14.945,5.46,1,4970000000000.0,39100.0,1.4,0.8,126800000.0,22.0,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2001,55614574.72,4219790.08,4219790.08,13.1795,3.07,1,5024670000000.0,39060.9,0.9,0.8,128194799.0,22.45,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2002,20091171.72,1255879.28,1255879.28,15.9977,0.96,1,5079941370000.0,39021.84,1.4,0.8,129604942.0,22.9,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2003,73682576.68,5241996.97,5241996.97,14.0562,3.4,1,5135820725070.0,38982.82,0.9,0.8,131030597.0,23.35,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2004,43552459.02,3219229.89,3219229.89,13.5288,2.3,1,5192314753045.77,38943.83,1.4,0.8,132471933.0,23.8,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2005,64816303.08,5325301.95,5325301.95,12.1714,2.7,1,5249430215329.27,38904.89,0.9,0.8,133929125.0,24.25,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2006,50742690.15,5212251.71,5212251.71,9.7353,1.97,1,5307173947697.89,38865.99,1.4,0.8,135402345.0,24.7,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2007,12692302.09,1326524.32,1326524.32,9.5681,0.47,1,5365552861122.57,38827.12,0.9,0.8,136891771.0,25.15,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2008,65299220.34,4150513.81,4150513.81,15.7328,2.3,1,5424573942594.92,38788.29,-2.4,2.3,138397580.0,25.6,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2009,84958623.88,8252795.63,8252795.63,10.2945,3.75,1,5484244255963.46,38749.5,-2.4,0.8,139919954.0,26.05,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2010,121550858.8,8280196.93,8280196.93,14.6797,4.28,1,5544570942779.06,38710.75,1.4,0.8,141459073.0,26.5,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2011,70312190.35,4833607.11,4833607.11,14.5465,2.36,1,5605561223149.63,38672.04,0.9,0.8,143015123.0,26.95,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2012,158423061.48,10789761.04,10789761.04,14.6827,3.9,1,5667222396604.27,38633.37,1.4,0.8,144588289.0,27.4,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2013,215853508.59,13115567.76,13115567.76,16.4578,6.63,1,5729561842966.92,38594.74,0.9,0.8,146178760.0,27.85,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2014,81981953.86,5470809.36,5470809.36,14.9853,2.01,1,5792587023239.55,38556.14,1.4,0.8,147786727.0,28.3,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2015,82438472.71,7441423.35,7441423.35,11.0783,1.41,2,5856305480495.19,38517.59,0.9,0.8,149412381.0,28.75,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2016,112310934.60000001,8221253.6899999995,8221253.6899999995,13.661,2.13,2,5920724840780.63,38479.07,1.4,0.8,151055917.0,29.2,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2017,136766974.54,11401616.83,11401616.83,11.9954,2.22,2,5985852814029.22,38440.59,0.9,0.8,152717532.0,29.65,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2018,284189086.24,17653953.18,17653953.18,16.0978,3.94,2,6051697194983.54,38402.15,1.4,0.8,154397425.0,30.1,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2019,88489611.69,7652924.68,7652924.68,11.5628,1.39,2,6118265864128.36,38363.75,0.9,0.8,156095797.0,30.55,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2020,96196401.25,7573891.9399999995,7573891.9399999995,12.7011,1.65,2,6185566788633.77,38325.38,-4.9,0.8,157812850.0,31.0,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2021,91302903.93,9184730.04,9184730.04,9.9407,0.98,2,6253608023308.74,38287.06,3.6,0.8,159548792.0,31.45,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2022,117996204.39,11727600.82,11727600.82,10.0614,1.37,2,6322397711565.14,38248.77,3.6,4.3,161303828.0,31.9,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2023,65311954.39,4894858.0600000005,4894858.0600000005,13.343,0.83,2,6391944086392.35,38210.52,0.9,4.3,163078171.0,32.35,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2024,178193470.31,13220687.08,13220687.08,13.4784,1.98,2,6462255471342.67,38172.31,1.4,0.8,164872030.0,32.8,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,300490,Medicaments consisting of mixed or unmixed products for therapeutic uses (Formulations),2025,72288104.68,6283639.66,6283639.66,11.5042,0.73,2,6533340281527.44,38134.14,0.9,0.8,166685623.0,33.25,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2000,881564.23,1442373.26,1442373.26,0.6112,3.56,1,4970000000000.0,39100.0,1.4,0.8,126800000.0,22.0,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2001,368633.61,618829.13,618829.13,0.5957,1.39,1,5024670000000.0,39060.9,0.9,0.8,128194799.0,22.45,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2002,197677.58,310499.43,310499.43,0.6366,0.72,1,5079941370000.0,39021.84,1.4,0.8,129604942.0,22.9,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2003,688313.72,1537379.64,1537379.64,0.4477,2.22,1,5135820725070.0,38982.82,0.9,0.8,131030597.0,23.35,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2004,599570.87,1076584.54,1076584.54,0.5569,1.79,1,5192314753045.77,38943.83,1.4,0.8,132471933.0,23.8,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2005,334621.86,823043.83,823043.83,0.4066,0.96,1,5249430215329.27,38904.89,0.9,0.8,133929125.0,24.25,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2006,456186.64,617973.99,617973.99,0.7382,1.41,1,5307173947697.89,38865.99,1.4,0.8,135402345.0,24.7,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2007,615676.9,1506863.3,1506863.3,0.4086,1.68,1,5365552861122.57,38827.12,0.9,0.8,136891771.0,25.15,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2008,634531.78,1465790.68,1465790.68,0.4329,2.18,1,5424573942594.92,38788.29,-2.4,2.3,138397580.0,25.6,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2009,1153418.12,2294547.69,2294547.69,0.5027,3.48,1,5484244255963.46,38749.5,-2.4,0.8,139919954.0,26.05,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
IND,IN,JPN,JP,392,Japan,JPY,Yen,310520,"Mineral or chemical fertilisers containing nitrogen, phosphorus and potassium (NPK)",2010,408834.99,550165.78,550165.78,0.7431,1.15,1,5544570942779.06,38710.75,1.4,0.8,141459073.0,26.5,5.0,5.0,0.0,MFN_APPLIED,1.0,India - Japan CEPA,In Force,2011-08-01,FTA & EIA,Goods & Services,2170,1562,102,621,0,GENERAL_GOODS,N/A,0,0,0,0,0
